8320655	2016-08-01	2017-05-31	1.09588	0
8320684	2016-08-01	2017-05-31	1.56631	0
8320634	2016-08-01	2017-06-30	0.631297	0
8320644	2016-08-01	2017-06-30	4.07817	0
8320647	2016-08-01	2017-06-30	0.658614	0
8320655	2016-08-01	2017-06-30	1.13985	0
8320684	2016-08-01	2017-06-30	1.5399	0
8320634	2016-08-01	2017-07-31	0.794586	0
8320644	2016-08-01	2017-07-31	4.09785	0
8320647	2016-08-01	2017-07-31	0.706714	0
8320655	2016-08-01	2017-07-31	1.0811	0
8320684	2016-08-01	2017-07-31	1.54927	0
